Results for dataset: examples/data/A Machine Learning-Based Classification and Prediction Technique for DDoS Attacks/test.csv
Accuracy: 0.84761
Total Final Rules: 3182

--- Top Active Rules ---
Rule2766_Class2: Used 1, Errors 0 (0.00%)
Rule2769_Class3: Used 1, Errors 0 (0.00%)
Rule2774_Class2: Used 1, Errors 1 (100.00%)
Rule2778_Class3: Used 1, Errors 0 (0.00%)
Rule2779_Class2: Used 1, Errors 1 (100.00%)
Rule2782_Class2: Used 1, Errors 1 (100.00%)
Rule2784_Class5: Used 1, Errors 1 (100.00%)
Rule2785_Class2: Used 1, Errors 1 (100.00%)
Rule2786_Class3: Used 1, Errors 0 (0.00%)
Rule2787_Class2: Used 1, Errors 1 (100.00%)
Rule2792_Class2: Used 1, Errors 0 (0.00%)
Rule2795_Class3: Used 1, Errors 0 (0.00%)
Rule2803_Class2: Used 1, Errors 1 (100.00%)
Rule2807_Class2: Used 1, Errors 1 (100.00%)
Rule2808_Class3: Used 1, Errors 0 (0.00%)
Rule2811_Class5: Used 1, Errors 1 (100.00%)
Rule2814_Class3: Used 1, Errors 0 (0.00%)
Rule2818_Class3: Used 1, Errors 0 (0.00%)
Rule2819_Class2: Used 1, Errors 1 (100.00%)
Rule2824_Class3: Used 1, Errors 0 (0.00%)
Rule2828_Class2: Used 1, Errors 0 (0.00%)
Rule2840_Class3: Used 1, Errors 0 (0.00%)
Rule2841_Class2: Used 1, Errors 1 (100.00%)
Rule2846_Class3: Used 1, Errors 0 (0.00%)
Rule2848_Class2: Used 1, Errors 1 (100.00%)
Rule2856_Class2: Used 1, Errors 1 (100.00%)
Rule2862_Class7: Used 1, Errors 1 (100.00%)
Rule2875_Class5: Used 1, Errors 1 (100.00%)
Rule2879_Class5: Used 1, Errors 0 (0.00%)
Rule2885_Class3: Used 1, Errors 1 (100.00%)
Rule2886_Class5: Used 1, Errors 1 (100.00%)
Rule2901_Class5: Used 1, Errors 1 (100.00%)
Rule2906_Class3: Used 1, Errors 0 (0.00%)
Rule2908_Class5: Used 1, Errors 0 (0.00%)
Rule2909_Class2: Used 1, Errors 1 (100.00%)
Rule2915_Class2: Used 1, Errors 1 (100.00%)
Rule2921_Class6: Used 1, Errors 0 (0.00%)
Rule2925_Class5: Used 1, Errors 0 (0.00%)
Rule2936_Class2: Used 1, Errors 1 (100.00%)
Rule2938_Class2: Used 1, Errors 1 (100.00%)
Rule2941_Class5: Used 1, Errors 1 (100.00%)
Rule2942_Class5: Used 1, Errors 1 (100.00%)
Rule2944_Class3: Used 1, Errors 0 (0.00%)
Rule2950_Class5: Used 1, Errors 1 (100.00%)
Rule2951_Class2: Used 1, Errors 1 (100.00%)
Rule2953_Class3: Used 1, Errors 0 (0.00%)
Rule2961_Class3: Used 1, Errors 0 (0.00%)
Rule2963_Class3: Used 1, Errors 0 (0.00%)
Rule2984_Class3: Used 1, Errors 0 (0.00%)
Rule2985_Class2: Used 1, Errors 1 (100.00%)
Rule2989_Class3: Used 1, Errors 0 (0.00%)
Rule2995_Class2: Used 1, Errors 1 (100.00%)
Rule3002_Class2: Used 1, Errors 1 (100.00%)
Rule3006_Class3: Used 1, Errors 0 (0.00%)
Rule3024_Class3: Used 1, Errors 0 (0.00%)
Rule3027_Class2: Used 1, Errors 1 (100.00%)
Rule3039_Class3: Used 1, Errors 0 (0.00%)
Rule3045_Class2: Used 1, Errors 1 (100.00%)
Rule3052_Class2: Used 1, Errors 1 (100.00%)
Rule3065_Class2: Used 1, Errors 0 (0.00%)
Rule3066_Class5: Used 1, Errors 1 (100.00%)
Rule3070_Class3: Used 1, Errors 0 (0.00%)
Rule3072_Class2: Used 1, Errors 0 (0.00%)
Rule3090_Class3: Used 1, Errors 0 (0.00%)
Rule3097_Class3: Used 1, Errors 1 (100.00%)
Rule3103_Class2: Used 1, Errors 1 (100.00%)
Rule3104_Class3: Used 1, Errors 1 (100.00%)
Rule3109_Class3: Used 1, Errors 1 (100.00%)
Rule3112_Class3: Used 1, Errors 1 (100.00%)
Rule3115_Class5: Used 1, Errors 0 (0.00%)
Rule3116_Class3: Used 1, Errors 1 (100.00%)
Rule3117_Class5: Used 1, Errors 0 (0.00%)
Rule3122_Class5: Used 1, Errors 0 (0.00%)
Rule3131_Class5: Used 1, Errors 0 (0.00%)
Rule3143_Class2: Used 1, Errors 0 (0.00%)
Rule3148_Class5: Used 1, Errors 1 (100.00%)
Rule3149_Class3: Used 1, Errors 0 (0.00%)
Rule3158_Class5: Used 1, Errors 0 (0.00%)
Rule3159_Class3: Used 1, Errors 1 (100.00%)
Rule3177_Class5: Used 1, Errors 0 (0.00%)
Rule3180_Class3: Used 1, Errors 0 (0.00%)
Rule3183_Class5: Used 1, Errors 0 (0.00%)
Rule3184_Class3: Used 1, Errors 0 (0.00%)
Rule3209_Class6: Used 1, Errors 0 (0.00%)
Rule3304_Class4: Used 1, Errors 1 (100.00%)
Rule3307_Class3: Used 1, Errors 1 (100.00%)
Rule3340_Class4: Used 1, Errors 1 (100.00%)
Rule3346_Class4: Used 1, Errors 1 (100.00%)
Rule3380_Class3: Used 1, Errors 1 (100.00%)
Rule3424_Class3: Used 1, Errors 1 (100.00%)
